59853.55752,8.712085012,1.344131689
59853.55984,8.712995974,1.344873039
59853.56215,8.712627159,1.345611193
59853.56446,8.712280154,1.346349348
59853.56678,8.712388581,1.347090697
59853.56909,8.713115323,1.347828852
59853.57141,8.713137025,1.348570202
59853.57372,8.712486175,1.349308356
59853.57604,8.712453643,1.350049706
59853.57835,8.712768162,1.35078786
59853.58067,8.713408327,1.35152921
59853.58298,8.712941729,1.352267364
59853.5853,8.713516867,1.353008714
59853.58761,8.712139215,1.353746868
59853.58993,8.713137025,1.354488218
59853.59224,8.713397474,1.355226372
59853.59456,8.712562088,1.355967722
59853.59687,8.712941729,1.356705876
59853.59919,8.713288946,1.357447226
59853.6015,8.713332356,1.35818538
59853.60382,8.713961994,1.35892673
59853.60613,8.713137025,1.359664884
59853.60845,8.713614562,1.360406234
59853.61076,8.712909183,1.361144388
59853.61308,8.71293088,1.361885738
59853.61539,8.71319128,1.362623892
59853.61771,8.713158726,1.363365242
59853.62002,8.713918559,1.364103397
59853.62234,8.713093623,1.364844746
59853.62465,8.713592852,1.365582901
59853.62697,8.713799122,1.36632425
59853.62928,8.713592852,1.367062405
59853.6316,8.712844094,1.367803754
59853.63391,8.713419181,1.368541909
59853.63622,8.713820837,1.369280063
59853.63854,8.714222642,1.370021413
59853.64085,8.713506013,1.370759567
59853.64317,8.713777407,1.371500917
59853.64548,8.712920032,1.372239071
59853.6478,8.714233503,1.372980421
59853.65011,8.713050222,1.373718575
59853.65243,8.713744836,1.374459925
59853.65474,8.712822399,1.375198079
59853.65706,8.713842552,1.375939429
59853.65937,8.714363852,1.376677583
59853.66169,8.713581996,1.377418933
59853.664,8.713484304,1.378157088
59853.66632,8.714744123,1.378898437
59853.66863,8.71376655,1.379636592
59853.67095,8.714190057,1.380377941
59853.67326,8.7143204,1.381116096
59853.67558,8.712995974,1.381857445
59853.67789,8.713864268,1.3825956
59853.68021,8.71407059,1.38333695
59853.68252,8.714276951,1.384075104
59853.68484,8.714765857,1.384816454
59853.68715,8.714342126,1.385554608
59853.68947,8.714287813,1.386295958
59853.69178,8.71403801,1.387034112
59853.6941,8.714461623,1.387775462
59853.69641,8.713842552,1.388513616
59853.69873,8.714581133,1.389254966
59853.70104,8.714309538,1.38999312
59853.70336,8.714885401,1.39073447
59853.70567,8.714733257,1.391472624
59853.70798,8.714298675,1.392210779
59853.7103,8.714374715,1.392952128
59853.71261,8.714309538,1.393690283
59853.71493,8.715222369,1.394431632
59853.71724,8.714385578,1.395169787
59853.71956,8.714874533,1.395911136
59853.72187,8.713777407,1.396649291
59853.72419,8.714276951,1.397390641
59853.7265,8.714179196,1.398128795
59853.72882,8.715320218,1.398870145
59853.73113,8.714918006,1.399608299
59853.73345,8.714103171,1.400349649
59853.73576,8.715157141,1.401087803
59853.73808,8.714885401,1.401829153
59853.74039,8.714787592,1.402567307
59853.74271,8.715200626,1.403308657
59853.74502,8.714374715,1.404046811
59853.74734,8.714352989,1.404788161
59853.74965,8.714016291,1.405526315
59853.75197,8.715200626,1.406267665
59853.75428,8.714200919,1.407005819
59853.7566,8.714331263,1.407747169
59853.75891,8.715418075,1.408485323
59853.76123,8.715102788,1.409226673
59853.76354,8.714494215,1.409964827
59853.76586,8.715244112,1.410706177
59853.76817,8.714407304,1.411444332
59853.77049,8.715537691,1.412185681
59853.7728,8.715048437,1.412923836
59853.77511,8.714950613,1.41366199
59853.77743,8.715015828,1.41440334
59853.77974,8.715211497,1.415141494
59853.78206,8.714700657,1.415882844
59853.78437,8.715472444,1.416620998
59853.78669,8.715874861,1.417362348
59853.789,8.714852797,1.418100502
59853.79132,8.7152876,1.418841852
59853.79363,8.715418075,1.419580006
59853.79595,8.715037567,1.420321356
59853.79826,8.715733454,1.42105951
59853.80058,8.715418075,1.42180086
59853.80289,8.716157729,1.422539014
59853.80521,8.715309345,1.423280364
59853.80752,8.715722578,1.424018518
59853.80984,8.715548566,1.424759868
59853.81215,8.715581191,1.425498022
59853.81447,8.715091917,1.426239372
59853.81678,8.716701914,1.426977527
59853.8191,8.714798459,1.427718876
59853.82141,8.715363709,1.428457031
59853.82373,8.714841929,1.42919838
59853.82604,8.715907496,1.429936535
59853.82836,8.715831349,1.430677884
59853.83067,8.715766085,1.431416039
59853.83299,8.715766085,1.432157389
59853.8353,8.715135399,1.432895543
59853.83762,8.715428949,1.433636893
59853.83993,8.715863983,1.434375047
59853.84225,8.71523324,1.435116397
59853.84456,8.715091917,1.435854551
59853.84687,8.715863983,1.436592705
59853.84919,8.715254984,1.437334055
59853.8515,8.714918006,1.438072209
59853.85382,8.715211497,1.438813559
59853.85613,8.715407202,1.439551713
59853.85845,8.715407202,1.440293063
59853.86076,8.71658217,1.441031218
59853.86308,8.716048925,1.441772567
59853.86539,8.715592066,1.442510722
59853.86771,8.715831349,1.443252071
59853.87002,8.716223017,1.443990226
59853.87234,8.71616861,1.444731575
59853.87465,8.715559441,1.44546973
59853.87697,8.715994527,1.44621108
59853.87928,8.715570316,1.446949234
59853.8816,8.716712801,1.447690584
59853.88391,8.715624693,1.448428738
59853.88623,8.715385455,1.449170088
59853.88854,8.715863983,1.449908242
59853.89086,8.717126568,1.450649592
59853.89317,8.716223017,1.451387746
59853.89549,8.716114206,1.452129096
59853.8978,8.715744331,1.45286725
59853.90012,8.716691028,1.4536086
59853.90243,8.716059805,1.454346754
59853.90475,8.715505067,1.455088104
59853.90706,8.715863983,1.455826258
59853.90938,8.715809594,1.456567608
59853.91169,8.715472444,1.457305762
59853.914,8.716691028,1.458043917
59853.91632,8.716212136,1.458785266
59853.91863,8.716484208,1.459523421
59853.92095,8.715842227,1.460264771
59853.92326,8.715059307,1.461002925
59853.92558,8.715874861,1.461744275
59853.92789,8.716691028,1.462482429
59853.93021,8.716952331,1.463223779
59853.93252,8.715483319,1.463961933
59853.93484,8.716778122,1.464703283
59853.93715,8.716233899,1.465441437
59853.93947,8.716571285,1.466182787
59853.94178,8.715983648,1.466920941
59853.9441,8.7152876,1.467662291
59853.94641,8.715570316,1.468400445
59853.94873,8.716723688,1.469141795
59853.95104,8.715994527,1.469879949
59853.95336,8.716952331,1.470621299
59853.95567,8.716331839,1.471359453
59853.95799,8.716505976,1.472100803
59853.9603,8.718248889,1.472838957
59853.96262,8.717943677,1.473580307
59853.96493,8.719514252,1.474318461
59853.96725,8.721535345,1.475059811
59853.96956,8.722804547,1.475797966
59853.97188,8.725885242,1.476539315
59853.97419,8.727445366,1.47727747
59853.97651,8.730021176,1.478018819
59853.97882,8.732072982,1.478756974
59853.98114,8.735379464,1.479498323
59853.98345,8.738596069,1.480236478
59853.98576,8.741176231,1.480974632
59853.98808,8.743338498,1.481715982
59853.99039,8.746668328,1.482454136
59853.99271,8.7496268,1.483195486
59853.99502,8.7527509,1.48393364
59853.99734,8.756392025,1.48467499
59853.99965,8.759014877,1.485413144
59854.00197,8.762109388,1.486154494
59854.00428,8.7658846,1.486892648
59854.0066,8.767822784,1.487633998
59854.00891,8.771114213,1.488372152
59854.01123,8.773371402,1.489113502
59854.01354,8.776219628,1.489851657
59854.01586,8.778429849,1.490593006
59854.01817,8.780887089,1.491331161
59854.02049,8.783604596,1.49207251
59854.0228,8.784392209,1.492810665
59854.02512,8.787304385,1.493552014
59854.02743,8.788106314,1.494290169
59854.02975,8.790072964,1.495031519
59854.03206,8.790830318,1.495769673
59854.03438,8.792019847,1.496511023
59854.03669,8.793561173,1.497249177
59854.03901,8.793082194,1.497990527
59854.04132,8.794788793,1.498728681
59854.04364,8.794519767,1.499470031
59854.04595,8.795455797,1.500208185
59854.04827,8.795444092,1.500949535
59854.05058,8.795514326,1.501687689
59854.05289,8.794940881,1.502425843
59854.05521,8.796088074,1.503167193
59854.05752,8.795970958,1.503905348
59854.05984,8.795830436,1.504646697
59854.06215,8.795198309,1.505384852
59854.06447,8.795198309,1.506126201
59854.06678,8.795139797,1.506864356
59854.0691,8.794437903,1.507605705
59854.07141,8.794204039,1.50834386
59854.07373,8.791903168,1.50908521
59854.07604,8.792066521,1.509823364
59854.07836,8.79028264,1.510564714
59854.08067,8.787908682,1.511302868
59854.08299,8.788594735,1.512044218
59854.0853,8.785795112,1.512782372
59854.08762,8.783465665,1.513523722
59854.08993,8.780321315,1.514261876
59854.09225,8.778890878,1.515003226
59854.09456,8.775955163,1.51574138
59854.09688,8.773577877,1.51648273
59854.09919,8.770633591,1.517220884
59854.10151,8.767971141,1.517962234
59854.10382,8.764768864,1.518700388
59854.10614,8.762472693,1.519441738
59854.10845,8.759614954,1.520179892
59854.11077,8.755996885,1.520921242
59854.11308,8.753156118,1.521659396
59854.1154,8.750457518,1.522400746
59854.11771,8.747765608,1.523138901
59854.12002,8.744700482,1.523877055
59854.12234,8.743427756,1.524618405
59854.12465,8.739574029,1.525356559
59854.12697,8.736942209,1.526097909
59854.12928,8.734183988,1.526836063
59854.1316,8.73211715,1.527577413
59854.13391,8.729084812,1.528315567
59854.13623,8.726840827,1.529056917
59854.13854,8.723856044,1.529795071
59854.14086,8.722027532,1.530536421
59854.14317,8.720693676,1.531274575
59854.14549,8.718630524,1.532015925
59854.1478,8.717845592,1.532754079
59854.15012,8.716135968,1.533495429
59854.15243,8.715472444,1.534233583
59854.15475,8.716342722,1.534974933
59854.15706,8.716647484,1.535713087
59854.15938,8.716081565,1.536454437
59854.16169,8.715526816,1.537192591
59854.16401,8.714863665,1.537933941
59854.16632,8.716179492,1.538672096
59854.16864,8.71498322,1.539413445
59854.17095,8.715581191,1.5401516
59854.17327,8.715820472,1.540892949
59854.17558,8.715396328,1.541631104
59854.1779,8.715711701,1.542372453
59854.18021,8.716212136,1.543110608
59854.18253,8.715537691,1.543851958
59854.18484,8.716462439,1.544590112
59854.18716,8.715766085,1.545331462
59854.18947,8.715472444,1.546069616
59854.19178,8.715407202,1.54680777
59854.1941,8.715428949,1.54754912
59854.19641,8.715298473,1.548287274
59854.19873,8.715385455,1.549028624
59854.20104,8.715102788,1.549766778
59854.20336,8.716495092,1.550508128
59854.20567,8.715070177,1.551246282
59854.20799,8.716027166,1.551987632
59854.2103,8.716375371,1.552725787
59854.21262,8.715863983,1.553467136
59854.21493,8.716255663,1.554205291
59854.21725,8.715341963,1.55494664
59854.21956,8.71533109,1.555684795
59854.22188,8.715515942,1.556426144
59854.22419,8.715450696,1.557164299
59854.22651,8.715472444,1.557905649
59854.22882,8.71533109,1.558643803
59854.23114,8.715624693,1.559385153
59854.23345,8.715418075,1.560123307
59854.23577,8.716865223,1.560864657
59854.23808,8.715341963,1.561602811
59854.2404,8.715853105,1.562344161
59854.24271,8.715983648,1.563082315
59854.24503,8.715581191,1.563823665
59854.24734,8.715385455,1.564561819
59854.24966,8.715244112,1.565303169
59854.25197,8.715842227,1.566041323
59854.25429,8.715689948,1.566782673
59854.2566,8.715559441,1.567520827
59854.25891,8.715298473,1.568258982
59854.26123,8.715537691,1.569000331
59854.26354,8.715157141,1.569738486
59854.26586,8.716364488,1.570479835
59854.26817,8.715646444,1.57121799
59854.27049,8.71523324,1.57195934
59854.2728,8.715102788,1.572697494
59854.27512,8.715352836,1.573438844
59854.27743,8.715309345,1.574176998
59854.27975,8.715352836,1.574918348
59854.28206,8.714798459,1.575656502
59854.28438,8.715494193,1.576397852
59854.28669,8.714918006,1.577136006
59854.28901,8.715135399,1.577877356
59854.29132,8.715298473,1.57861551
59854.29364,8.715048437,1.57935686
59854.29595,8.714863665,1.580095014
59854.29827,8.71523324,1.580836364
59854.30058,8.715385455,1.581574518
59854.3029,8.715407202,1.582315868
59854.30521,8.715711701,1.583054022
59854.30753,8.715537691,1.583795372
59854.30984,8.715581191,1.584533526
59854.31216,8.71461373,1.585274876
59854.31447,8.715515942,1.586013031
59854.31679,8.714787592,1.58675438
59854.3191,8.715450696,1.587492535
59854.32142,8.714831061,1.588233884
59854.32373,8.715450696,1.588972039
59854.32604,8.715276728,1.589710193
59854.32836,8.714950613,1.590451543
59854.33067,8.715776962,1.591189697
59854.33299,8.715646444,1.591931047
59854.3353,8.715200626,1.592669201
59854.33762,8.715157141,1.593410551
59854.33993,8.714950613,1.594148705
59854.34225,8.716016286,1.594890055
59854.34456,8.714678925,1.595628209
59854.34688,8.715081047,1.596369559
59854.34919,8.714918006,1.597107713
59854.35151,8.715265856,1.597849063
59854.35382,8.714863665,1.598587217
59854.35614,8.714809326,1.599328567
59854.35845,8.714515944,1.600066721
59854.36077,8.714918006,1.600808071
59854.36308,8.714657192,1.601546226
59854.3654,8.714179196,1.602287575
59854.36771,8.715505067,1.60302573
59854.37003,8.714928875,1.603767079
59854.37234,8.71565732,1.604505234
59854.37466,8.716255663,1.605246583
59854.37697,8.715004958,1.605984738
59854.37929,8.714776724,1.606726088
59854.3816,8.714309538,1.607464242
59854.38392,8.715211497,1.608205592
59854.38623,8.715559441,1.608943746
59854.38855,8.715885739,1.609685096
59854.39086,8.714874533,1.61042325
59854.39317,8.71407059,1.611161404
59854.39549,8.714678925,1.611902754
59854.3978,8.714135752,1.612640908
59854.40012,8.713657985,1.613382258
59854.40243,8.714809326,1.614120412
59854.40475,8.714190057,1.614861762
59854.40706,8.714114031,1.615599917
59854.40938,8.713918559,1.616341266
59854.41169,8.715113658,1.617079421
59854.41401,8.714646327,1.61782077
59854.41632,8.714168335,1.618558925
59854.41864,8.713929418,1.619300274
59854.42095,8.714157474,1.620038429
59854.42327,8.71475499,1.620779779
59854.42558,8.714374715,1.621517933
59854.4279,8.713723123,1.622259283
59854.43021,8.714646327,1.622997437
59854.43253,8.715211497,1.623738787
59854.43484,8.714266089,1.624476941
59854.43716,8.714831061,1.625218291
59854.43947,8.714809326,1.625956445
59854.44179,8.71409231,1.626697795
59854.4441,8.713896843,1.627435949
59854.44642,8.713690554,1.628177299
59854.44873,8.714103171,1.628915453
59854.45105,8.714103171,1.629656803
59854.45336,8.714179196,1.630394957
59854.45568,8.714700657,1.631136307
59854.45799,8.7143204,1.631874461
59854.4603,8.71472239,1.632612616
59854.46262,8.715037567,1.633353965
59854.46493,8.714472487,1.63409212
59854.46725,8.713940277,1.63483347
59854.46956,8.71475499,1.635571624
59854.47188,8.714439895,1.636312974
59854.47419,8.714396441,1.637051128
59854.47651,8.714418168,1.637792478
59854.47882,8.713951136,1.638530632
59854.48114,8.713625418,1.639271982
59854.48345,8.714418168,1.640010136
59854.48577,8.713614562,1.640751486
59854.48808,8.714418168,1.64148964
59854.4904,8.713940277,1.64223099
59854.49271,8.714103171,1.642969144
59854.49503,8.713723123,1.643710494
59854.49734,8.71405973,1.644448648
59854.49966,8.714124892,1.645189998
59854.50197,8.713137025,1.645928152
59854.50429,8.714287813,1.646669502
59854.5066,8.713983713,1.647407656
59854.50892,8.713527722,1.648149006
59854.51123,8.713657985,1.64888716
59854.51355,8.71373398,1.64962851
59854.51586,8.714342126,1.650366665
59854.51818,8.714450759,1.651108014
59854.52049,8.713440888,1.651846169
59854.52281,8.713755693,1.652587518
59854.52512,8.714190057,1.653325673
59854.52743,8.71373398,1.654063827
59854.52975,8.713712266,1.654805177
59854.53206,8.713419181,1.655543331
59854.53438,8.713006824,1.656284681
59854.53669,8.713581996,1.657022835
59854.53901,8.713788265,1.657764185
59854.54132,8.713028523,1.658502339
59854.54364,8.713039372,1.659243689
59854.54595,8.713571141,1.659981843
59854.54827,8.712616314,1.660723193
59854.55058,8.713364914,1.661461347
59854.5529,8.712909183,1.662202697
59854.55521,8.713039372,1.662940851
59854.55753,8.713169577,1.663682201
59854.55984,8.71347345,1.664420356
59854.56216,8.712963427,1.665161705
59854.56447,8.712323524,1.66589986
59854.56679,8.713050222,1.666641209
59854.5691,8.713419181,1.667379364
59854.57142,8.71376655,1.668120713
59854.57373,8.713147875,1.668858868
59854.57605,8.713061072,1.669600218
59854.57836,8.713679697,1.670338372
59854.58068,8.713223834,1.671079722
59854.58299,8.712909183,1.671817876
59854.58531,8.712909183,1.672559226
59854.58762,8.713017673,1.67329738
59854.58994,8.712985125,1.67403873
59854.59225,8.712583778,1.674776884
59854.59456,8.713256389,1.675515038
59854.59688,8.712475331,1.676256388
59854.59919,8.713788265,1.676994542
59854.60151,8.713006824,1.677735892
59854.60382,8.712985125,1.678474047
59854.60614,8.712431955,1.679215396
59854.60845,8.71286579,1.679953551
59854.61077,8.712312681,1.6806949
59854.61308,8.713017673,1.681433055
59854.6154,8.712529553,1.682174404
59854.61771,8.712280154,1.682912559
59854.62003,8.712475331,1.683653909
59854.62234,8.713343208,1.684392063
59854.62466,8.712876638,1.685133413
59854.62697,8.713115323,1.685871567
59854.62929,8.712627159,1.686612917
59854.6316,8.712594623,1.687351071
59854.63392,8.712692235,1.688092421
59854.63623,8.712366895,1.688830575
59854.63855,8.711315628,1.689571925
59854.64086,8.713169577,1.690310079
59854.64318,8.712453643,1.691051429
59854.64549,8.712822399,1.691789583
59854.64781,8.71225847,1.692530933
59854.65012,8.712366895,1.693269087
59854.65244,8.711922421,1.694010437
59854.65475,8.712616314,1.694748591
59854.65707,8.712139215,1.695489941
59854.65938,8.711889906,1.696228095
59854.66169,8.71219342,1.69696625
59854.66401,8.712421112,1.6977076
59854.66632,8.711857391,1.698445754
59854.66864,8.711673162,1.699187104
59854.67095,8.712290996,1.699925258
59854.67327,8.711348127,1.700666608
59854.67558,8.711889906,1.701404762
59854.6779,8.712898335,1.702146112
59854.68021,8.712811551,1.702884266
59854.68253,8.71286579,1.703625616
59854.68484,8.711781528,1.70436377
59854.68716,8.712833246,1.70510512
59854.68947,8.712811551,1.705843274
59854.69179,8.71219342,1.706584624
59854.6941,8.71249702,1.707322778
59854.69642,8.712431955,1.708064128
59854.69873,8.712117534,1.708802282
59854.70105,8.712594623,1.709543632
59854.70336,8.711705671,1.710281786
59854.70568,8.712431955,1.711023136
59854.70799,8.712074172,1.71176129
59854.71031,8.711369793,1.71250264
59854.71262,8.712063332,1.713240795
59854.71494,8.712301839,1.713982144
59854.71725,8.711835716,1.714720299
59854.71957,8.711911583,1.715461648
59854.72188,8.712572933,1.716199803
59854.7242,8.711770691,1.716941152
59854.72651,8.712041652,1.717679307
59854.72882,8.712421112,1.718417461
59854.73114,8.712063332,1.719158811
59854.73345,8.711749017,1.719896965
59854.73577,8.711283131,1.720638315
59854.73808,8.711337294,1.721376469
59854.7404,8.711163983,1.722117819
59854.74271,8.711759854,1.722855973
59854.74503,8.711597311,1.723597323
59854.74734,8.711597311,1.724335477
59854.74966,8.711488963,1.725076827
59854.75197,8.711272299,1.725814981
59854.75429,8.710893241,1.726556331
59854.7566,8.711250635,1.727294486
59854.75892,8.711456461,1.728035835
59854.76123,8.711792366,1.72877399
59854.76355,8.712085012,1.729515339
59854.76586,8.711413126,1.730253494
59854.76818,8.711380626,1.730994843
59854.77049,8.711640654,1.731732998
59854.77281,8.712421112,1.732474348
59854.77512,8.711640654,1.733212502
59854.77744,8.711239803,1.733953852
59854.77975,8.711803203,1.734692006
59854.78207,8.71219342,1.735433356
59854.78438,8.711553971,1.73617151
59854.7867,8.711044848,1.73691286
59854.78901,8.711163983,1.737651014
59854.79133,8.71066587,1.738392364
59854.79364,8.711391459,1.739130518
59854.79595,8.711597311,1.739868672
59854.79827,8.711608147,1.740610022
59854.80058,8.710503491,1.741348177
59854.8029,8.710947384,1.742089526
59854.80521,8.711391459,1.742827681
59854.80753,8.710860756,1.74356903
59854.80984,8.711857391,1.744307185
59854.81216,8.711293964,1.745048534
59854.81447,8.711629818,1.745786689
59854.81679,8.711348127,1.746528039
59854.8191,8.710492666,1.747266193
59854.82142,8.711510632,1.748007543
59854.82373,8.711315628,1.748745697
59854.82605,8.710081419,1.749487047
59854.82836,8.711434793,1.750225201
59854.83068,8.711250635,1.750966551
59854.83299,8.711423959,1.751704705
59854.83531,8.711304796,1.752446055
59854.83762,8.710611741,1.753184209
59854.83994,8.711023189,1.753925559
59854.84225,8.711391459,1.754663713
59854.84457,8.710763309,1.755405063
59854.84688,8.711326461,1.756143217
59854.8492,8.710492666,1.756884567
59854.85151,8.71066587,1.757622721
59854.85383,8.710481842,1.758364071
59854.85614,8.710416898,1.759102225
59854.85846,8.710958213,1.759843575
59854.86077,8.71052514,1.760581729
59854.86308,8.710546789,1.761319884
59854.8654,8.711250635,1.762061234
59854.86771,8.710579264,1.762799388
59854.87003,8.711922421,1.763540738
59854.87234,8.710124701,1.764278892
59854.87466,8.710644218,1.765020242
59854.87697,8.710698348,1.765758396
59854.87929,8.711835716,1.766499746
59854.8816,8.710817445,1.7672379
59854.88392,8.710481842,1.76797925
59854.88623,8.711553971,1.768717404
59854.88855,8.710687522,1.769458754
59854.89086,8.711413126,1.770196908
59854.89318,8.711012359,1.770938258
59854.89549,8.710752482,1.771676412
59854.89781,8.710839101,1.772417762
59854.90012,8.711023189,1.773155916
59854.90244,8.711023189,1.773897266
59854.90475,8.710828273,1.77463542
59854.90707,8.710427722,1.77537677
59854.90938,8.710471018,1.776114925
59854.9117,8.711174814,1.776856274
59854.91401,8.710914898,1.777594429
59854.91633,8.71079579,1.778335778
59854.91864,8.711337294,1.779073933
59854.92096,8.711272299,1.779815282
59854.92327,8.710492666,1.780553437
59854.92559,8.711553971,1.781294787
59854.9279,8.711239803,1.782032941
59854.93021,8.711142321,1.782771095
59854.93253,8.710730828,1.783512445
59854.93484,8.711239803,1.784250599
59854.93716,8.710925726,1.784991949
59854.93947,8.710730828,1.785730103
59854.94179,8.711109829,1.786471453
59854.9441,8.710406075,1.787209607
59854.94642,8.71100153,1.787950957
59854.94873,8.711066508,1.788689111
59854.95105,8.710460194,1.789430461
59854.95336,8.711423959,1.790168616
59854.95568,8.71052514,1.790909965
59854.95799,8.71010306,1.79164812
59854.96031,8.710893241,1.792389469
59854.96262,8.710557614,1.793127624
59854.96494,8.710546789,1.793868973
59854.96725,8.710600915,1.794607128
59854.96957,8.711510632,1.795348478
59854.97188,8.711044848,1.796086632
59854.9742,8.710828273,1.796827982
59854.97651,8.710579264,1.797566136
59854.97883,8.710395251,1.798307486
59854.98114,8.711413126,1.79904564
59854.98346,8.710460194,1.79978699
59854.98577,8.711369793,0.800525144
59854.98809,8.710373605,0.801266494
59854.9904,8.710709175,0.802004648
59854.99272,8.710676696,0.802745998
59854.99503,8.711250635,0.803484152
59854.99734,8.711413126,0.804222307
59854.99966,8.711077338,0.804963656
59855.00197,8.711088169,0.805701811
59855.00429,8.711326461,0.80644316
59855.0066,8.711391459,0.807181315
59855.00892,8.711228971,0.807922664
59855.01123,8.711207308,0.808660819
59855.01355,8.710471018,0.809402169
59855.01586,8.711369793,0.810140323
59855.01818,8.711575641,0.810881673
59855.02049,8.711272299,0.811619827
59855.02281,8.711380626,0.812361177
59855.02512,8.711261467,0.813099331
59855.02744,8.71121814,0.813840681
59855.02975,8.71165149,0.814578835
59855.03207,8.711434793,0.815320185
59855.03438,8.711413126,0.816058339
59855.0367,8.711044848,0.816799689
59855.03901,8.71121814,0.817537843
59855.04133,8.711185646,0.818279193
59855.04364,8.71066587,0.819017347
59855.04596,8.711174814,0.819758697
59855.04827,8.711207308,0.820496851
59855.05059,8.711023189,0.821238201
59855.0529,8.711283131,0.821976355
59855.05522,8.711369793,0.822717705
59855.05753,8.710839101,0.823455859
59855.05984,8.711142321,0.824194014
59855.06216,8.710579264,0.824935364
59855.06447,8.710622566,0.825673518
59855.06679,8.711532301,0.826414868
59855.0691,8.711304796,0.827153022
59855.07142,8.711023189,0.827894372
59855.07373,8.711846553,0.828632526
59855.07605,8.710849928,0.829373876
59855.07836,8.711369793,0.83011203
59855.08068,8.711402292,0.83085338
59855.08299,8.71112066,0.831591534
59855.08531,8.711564806,0.832332884
59855.08762,8.711423959,0.833071038
59855.08994,8.711088169,0.833812388
59855.09225,8.711326461,0.834550542
59855.09457,8.711488963,0.835291892
59855.09688,8.711478129,0.836030046
59855.0992,8.711954937,0.836771396
59855.10151,8.710720001,0.83750955
59855.10383,8.71193326,0.8382509
59855.10614,8.710774136,0.838989055
59855.10846,8.711109829,0.839730404
59855.11077,8.711889906,0.840468559
59855.11309,8.711185646,0.841209908
59855.1154,8.711857391,0.841948063
59855.11772,8.711803203,0.842689412
59855.12003,8.71066587,0.843427567
59855.12235,8.711066508,0.844168917
59855.12466,8.711228971,0.844907071
59855.12697,8.711575641,0.845645225
59855.12929,8.711911583,0.846386575
59855.1316,8.711759854,0.847124729
59855.13392,8.711488963,0.847866079
59855.13623,8.711131491,0.848604233
59855.13855,8.711413126,0.849345583
59855.14086,8.710893241,0.850083737
59855.14318,8.712312681,0.850825087
59855.14549,8.711423959,0.851563241
59855.14781,8.711304796,0.852304591
59855.15012,8.711803203,0.853042746
59855.15244,8.711207308,0.853784095
59855.15475,8.711293964,0.85452225
59855.15707,8.712204262,0.855263599
59855.15938,8.71165149,0.856001754
59855.1617,8.711488963,0.856743103
59855.16401,8.711239803,0.857481258
59855.16633,8.711402292,0.858222608
59855.16864,8.711543136,0.858960762
59855.17096,8.711510632,0.859702112
59855.17327,8.711293964,0.860440266
59855.17559,8.711413126,0.861181616
59855.1779,8.711727344,0.86191977
59855.18022,8.711618982,0.86266112
59855.18253,8.711456461,0.863399274
59855.18485,8.711239803,0.864140624
59855.18716,8.712117534,0.864878778
59855.18948,8.711283131,0.865620128
59855.19179,8.712312681,0.866358282
59855.1941,8.711228971,0.867096437
59855.19642,8.712323524,0.867837786
59855.19873,8.711987455,0.868575941
